,Unnamed: 0.1,record_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,energy_bin,danceability_bin
4465,8284,8284,84077,2ZVN8uzgXLzwuCvOzMdn5W,The Beach Boys,"It's Christmas, Let's Dance",Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock,2,1,1
5172,9547,9547,99371,5nsFJfYtAFZmL9PbtYKYcA,Stephen Sanchez,Easy On My Eyes,See The Light,64,180146,False,0.728,0.796,4,-5.33,1,0.0461,0.162,9.28e-06,0.196,0.691,117.925,4,singer-songwriter,2,2,2
4990,9268,9268,94137,6OQqkNzm9m3WNNa4to6VKu,me7k,Don’t Go to Sleep,Don’t Go to Sleep,60,107986,False,0.9,0.273,7,-15.653,0,0.0803,0.758,0.0277,0.284,0.348,130.109,4,sad,1,0,2
21,41,41,679,0qAMjeQFyd1qD0LDiV8gWp,KT Tunstall,Eye To The Telescope,Black Horse And The Cherry Tree,67,172373,False,0.748,0.786,4,-7.788,0,0.0641,0.328,0.0,0.34,0.917,104.833,4,acoustic,2,2,2
1186,2458,2458,19059,6QEQQbdqy6MIjqIa8tNvTj,Dan + Shay,New Country,You,1,196253,False,0.544,0.572,0,-6.205,1,0.0319,0.118,0.0,0.234,0.52,169.885,4,country,1,1,1
510,855,855,6941,7eJTmuxMLfKtvTX37c2gLL,Hypocrisy,End of Disclosure,When Death Calls,18,234117,False,0.111,0.898,2,-5.316,0,0.097,8.42e-06,0.309,0.332,0.0701,168.273,4,black-metal,0,2,0
2398,4445,4445,42249,0sIOkUdE5M5lfCm7HJJ2Pm,Cattle Decapitation,Humanure,Cloacula: The Anthropophagic Copromantik,15,185306,False,0.31,0.964,1,-6.64,1,0.122,0.00316,0.0868,0.672,0.409,130.531,4,grindcore,1,2,0
4858,8958,8958,90922,41iti2jnVYqhlxWMcGsDa8,Bill Haley,"Las Grandes Leyendas Del Rock, Vol. 1",Rock Around the Clock,55,132101,False,0.523,0.511,2,-11.653,1,0.138,0.572,0.454,0.103,0.778,182.144,4,rock-n-roll,2,1,1
3953,7187,7187,72567,3fnqNxjN7o0tJe7zOQZV68,Trivium,What The Dead Men Say,Catastrophist,55,388035,False,0.263,0.965,10,-4.25,0,0.197,1.42e-05,3.13e-05,0.0598,0.488,157.102,4,metalcore,1,2,0
2304,4209,4209,41604,3634aKisKlGdUfD9V3MOY5,Type O Negative,Bloody Kisses (Top Shelf Edition),Christian Woman,56,538106,False,0.285,0.619,11,-8.965,1,0.04,0.148,0.0243,0.22,0.131,90.019,4,goth,0,1,0
3289,6171,6171,57259,74jsrRqMoVsztcF9RFA3f5,Stevie Wonder,Holiday Favorites 2022,Someday At Christmas,0,169293,False,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,indie,0,1,0
5470,10095,10095,103067,2ALMyNbuN8QSTf5Gl49vYx,Omar Apollo,Mellow Adult Pop,Archetype,0,168828,False,0.676,0.338,9,-7.96,1,0.0284,0.372,5.57e-06,0.468,0.321,92.029,4,soul,0,1,2
5322,9881,9881,102938,5djhdzQMGAOIoIIpvZYpkT,Catie Turner,Refresh - Pop To Cool Down,Prom Queen,0,240508,False,0.487,0.184,0,-10.405,1,0.0377,0.634,0.0,0.15,0.274,112.365,4,songwriter,0,0,1
1087,2238,2238,15777,1NPvaOBF5y6HxKDOEAbUp7,poofi.,get u the moon,get u the moon,41,162192,False,0.75,0.158,6,-24.285,0,0.337,0.964,0.922,0.223,0.507,97.567,4,chill,1,0,2
2101,3863,3863,37275,0ybDYDwTq51aP5pSTtbep1,The Temptations,JULMYS,Silent Night,0,144480,False,0.277,0.344,0,-11.713,1,0.0264,0.215,8.6e-06,0.185,0.241,89.643,3,funk,0,1,0
5186,9572,9572,99714,5yyRH93h4Pm6tXXYTxt7ea,Damien Rice,O,The Blower's Daughter,65,286653,False,0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,4,singer-songwriter,0,0,1
4346,8010,8010,83025,4y7l0LemO3ZXKPjP87oDeS,Swedish House Mafia;The Weeknd,Halloween Party 2022,Moth To A Flame,3,234000,False,0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,4,progressive-house,0,1,1
5167,9540,9540,99636,5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,The Stranger (Legacy Edition),She's Always a Woman,73,201373,False,0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3,singer-songwriter,1,0,0
2818,5220,5220,47185,02IzKHWkGVtNMdPoOAxHb3,Cheap Trick,Alternative Christmas 2022,I Wish It Was Christmas Today,0,194120,False,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,4,hard-rock,0,2,1
5025,9319,9319,94009,1kAkUHFb7ryeVkVSRD6Nkj,Kina;yaeow,Wish I Was Better,Wish I Was Better,65,140571,False,0.732,0.304,0,-13.086,0,0.111,0.747,6.13e-05,0.143,0.185,139.965,4,sad,0,0,2
2614,4819,4819,44797,1kMt9DMzQZJlWKQLkwYDYO,Live,Best Of Live,Run To The Water,27,267306,False,0.153,0.855,8,-4.488,0,0.0531,0.0017,0.000682,0.11,0.285,180.262,4,grunge,0,2,0
1511,2900,2900,20910,3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Unorthodox Jukebox,Locked out of Heaven,87,233478,False,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,4,dance,2,2,2
4759,8790,8790,91975,2VAGD3r6wODe61kJq0ZY3C,The Kooks,OO's Music Grandi Successi,Naive,1,206173,False,0.564,0.818,8,-6.202,0,0.0661,0.0767,0.0,0.0402,0.712,103.342,4,rock,2,2,1
5022,9314,9314,94357,5dHfNQUBWMbjn8NeRNUPgW,INTRN,Seams,Seams,49,145312,False,0.795,0.294,10,-12.49,1,0.219,0.71,0.0,0.145,0.468,127.93,4,sad,1,0,2
4872,8991,8991,90774,4qsI4NwXnOSmmIBdVEDpRe,Warren Smith,The Legendary Sun Classics,Red Cadillac And A Black Moustache,29,138973,False,0.653,0.437,2,-16.212,1,0.034,0.572,0.000141,0.247,0.772,77.806,4,rock-n-roll,2,1,1
69,130,130,33,3H36x7buZdQD4687VmFrwY,Brandi Carlile;Sam Smith,Human - Best Adult Pop Tunes,Party of One,0,259558,False,0.296,0.206,0,-11.799,1,0.0412,0.782,0.000225,0.0959,0.202,165.4,4,acoustic,0,0,0
3391,6312,6312,56721,6ZtGz37trOaizvitAyHa5s,Sara Kays,u don't deserve me,Watching TV,0,160677,False,0.581,0.571,9,-6.924,1,0.0738,0.587,0.0,0.139,0.456,117.965,4,indie-pop,1,1,1
3041,5696,5696,52055,2tZtzQUgPsHIYbNesKUHb6,Faron Young,All Time Greatest Hits,It's Four in the Morning,44,164234,False,0.462,0.277,9,-11.399,1,0.0315,0.749,7.56e-06,0.409,0.388,131.001,3,honky-tonk,1,0,1
4860,8963,8963,90603,5GMw6X6BbCDGO9gApQYRSa,The Righteous Brothers,The Very Best Of The Righteous Brothers - Unchained Melody,You've Lost That Lovin' Feelin',59,225426,False,0.366,0.317,1,-13.976,1,0.027,0.541,0.0,0.0865,0.398,94.108,4,rock-n-roll,1,0,1
4304,7941,7941,82185,7uykYHCkou98B5r1BNJ15g,The 20 Belows,Late Nights,Microphone,28,162821,False,0.308,0.981,9,-3.267,1,0.0462,4.16e-05,0.0145,0.36,0.707,184.224,4,power-pop,2,2,0
3063,5806,5806,52501,1tBdqGyiKOhbzhNbuizLQF,Pete Bernhard,Harmony Ascension Division,I Knew You,13,235280,False,0.675,0.184,2,-14.878,1,0.0328,0.883,0.000852,0.14,0.336,92.083,4,honky-tonk,1,0,2
887,1714,1714,11482,13KhcUWu9WucFw0h5jB88R,Paolo Nutini,Through The Echoes / Lose It,Through The Echoes,65,221245,False,0.73,0.487,7,-7.679,1,0.0399,0.285,3.49e-05,0.135,0.314,104.933,4,british,0,1,2
536,940,940,6711,1JEbu4sbfwNnjetAaaYGmU,Dimmu Borgir,In Sorte Diaboli,The Serpentine Offering,44,309213,False,0.135,0.964,7,-3.492,0,0.113,3.18e-05,0.0297,0.0731,0.0799,154.486,3,black-metal,0,2,0
5500,10138,10138,103429,1SE64QBKkhpdUb7rp48P1x,Jamie Miller,20s Love Songs,Here's Your Perfect,1,158594,False,0.558,0.454,6,-5.335,1,0.0551,0.499,0.0,0.146,0.424,113.12,4,soul,1,1,1
5338,9906,9906,102679,5amAJIEdIVtWYEi4wGp7Fn,Em Beihold,City of Angels,City of Angels,63,194308,False,0.684,0.371,4,-7.248,1,0.0436,0.791,0.0,0.316,0.338,75.018,4,songwriter,1,1,2
3399,6323,6323,56649,54zCdkbIALAnv8Ihi3XWlD,José González,Frühstücksmusik Herbst/Winter 2022/2023,Stay Alive,0,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,indie-pop,0,0,2
4977,9249,9249,94893,2vWscHr7yNiNXny2UR8pqd,Seon;Nep,Dead and Gone,Dead and Gone,37,163636,False,0.728,0.59,1,-4.083,0,0.325,0.274,0.0299,0.242,0.366,175.951,4,sad,1,1,2
1002,2092,2092,15737,1GljONHNvhA1lVr9jmTVkd,French The Kid,Never Been Ordinary,Thrill,62,163404,True,0.765,0.468,6,-11.39,0,0.245,0.616,0.000206,0.095,0.447,141.042,4,chill,1,1,2
5894,10800,10800,113220,458RO9dmBSI8dNIDypcvIV,Kim Walker-Smith,Protector (Live),Protector - Live,49,408063,False,0.437,0.597,4,-7.266,1,0.0361,0.297,0.0,0.146,0.204,77.459,4,world-music,0,1,1
997,2077,2077,14910,5Ic3uCV2YfGTvUWNhLgWh6,The Little 'uns,First Animals,Three Little Monkeys Jumping On the Bed,46,63853,False,0.953,0.254,9,-14.666,1,0.0543,0.317,0.0,0.0549,0.797,110.015,4,children,2,0,2
1784,3402,3402,30590,67lbzVADsqJJ6tyVk0XCgn,Topic;Bebe Rexha,Chain My Heart,Chain My Heart,70,146880,False,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,edm,2,2,2
2513,4697,4697,44023,11LmqTE2naFULdEP94AUBa,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,79,281160,False,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,grunge,1,1,0
5798,10652,10652,113237,2IPWIK1PH9ArgXTaKmk7Ly,Chris Tomlin,Holy Roar,Holy Roar,43,251933,False,0.444,0.829,10,-4.997,1,0.0455,0.00244,0.0,0.0695,0.337,156.146,4,world-music,1,2,1
4251,7828,7828,82918,6bFz6LCT95vrP0WP9ZBMDY,The Marked Men,Fix My Brain,Going Crazy,21,141306,False,0.287,0.93,11,-5.571,1,0.0399,0.000389,0.378,0.146,0.744,169.602,4,power-pop,2,2,0
4907,9105,9105,92717,07GtDOCxmye5KDWsTSACPk,The Big Bopper,Chantilly Lace,Chantilly Lace,58,145266,False,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,4,rockabilly,2,2,1
4727,8739,8739,91559,3ifkrUCM3o3jcrQ99PhUor,The Beach Boys,A Very 60s Christmas,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,2,1,1
1351,2710,2710,20139,04Rwlix3S6i0JeprqsC8Cx,Bruno Mars;Anderson .Paak;Silk Sonic,20's R'n'B,Love's Train,0,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,dance,2,1,2
2269,4148,4148,38485,4N27l3jtsz7Bj4twhAivdo,The Smith Street Band,Throw Me In The River,Throw Me In The River,29,217520,False,0.279,0.253,11,-7.814,1,0.0372,0.0639,0.0,0.143,0.315,168.694,4,garage,0,0,0
2524,4709,4709,44679,6njG9CbhFC2FrCEVroE0ma,Alter Bridge,Fortress,Cry of Achilles,47,390866,False,0.311,0.983,6,-4.042,1,0.177,0.000139,0.000252,0.483,0.213,139.921,4,grunge,0,2,0
3603,6623,6623,64370,0KFlgAE2A1EdfqCSTHysQK,Dean Martin,Christmas Best Hits 2022,"Baby, It's Cold Outside",0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz,1,0,1
2811,5210,5210,47450,2iEGj7kAwH7HAa5epwYwLB,AC/DC,Iron Man 2,Back In Black,56,255640,False,0.437,0.713,9,-5.698,1,0.0353,0.00945,0.00967,0.0946,0.77,93.618,4,hard-rock,2,2,1
4185,7713,7713,82076,3srgB1L9XfePDOIY4DrN2K,Sunflower Bean,Moment In The Sun,Moment In The Sun,53,189634,False,0.687,0.63,2,-5.13,1,0.031,0.0576,0.0,0.257,0.548,115.986,4,power-pop,1,1,2
831,1609,1609,11998,1KueOLeUZpaNRK2InckxVT,Richard Thompson,Rumor And Sigh,1952 Vincent Black Lightning,58,283493,False,0.488,0.209,10,-19.549,1,0.0369,0.374,5.05e-06,0.103,0.362,120.63,4,british,1,0,1
2945,5503,5503,50660,1KuNk1ZZPTZKwjjo1Vdw9G,Brothers of Metal,Prophecy of Ragnarök,Fire Blood and Steel,55,192000,True,0.541,0.912,0,-5.491,1,0.0455,9.26e-05,0.00518,0.168,0.139,120.05,3,heavy-metal,0,2,1
5309,9827,9827,101005,43GY94NCY1bRjekjmlvT37,White Noise for Babies,Rising Sun,Ripple,0,68624,False,0.199,0.0459,0,-34.04,1,0.0496,0.994,0.988,0.109,0.0348,138.752,5,sleep,0,0,0
3250,6112,6112,57076,5ln5yQdUywVbf8HhFsOcd6,Halsey,hopeless fountain kingdom (Deluxe),Walls Could Talk,77,101789,True,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,4,indie,1,1,1
946,1885,1885,13935,4z3UJPNmI867LJ0wzmrmlR,DJ Sneak,Polyester (The Complete Story),Who's The Boss,4,374169,False,0.844,0.962,0,-8.688,1,0.0561,0.000774,0.823,0.0307,0.31,126.245,4,chicago-house,0,2,2
3066,5819,5819,52707,1JirgX4e9bGq7ECDXysoGL,Hank Williams;Drifting Cowboys,Ramblin’ Man (Undubbed Edition),I Can't Help It (If I'm Still In Love With You),37,145933,False,0.677,0.213,4,-10.569,1,0.0392,0.709,0.0,0.295,0.618,116.091,4,honky-tonk,1,0,2
953,1921,1921,14740,20DigsfRILHYKeMqbuDqtx,Sweet Little Band,Coldplay Para bebes,In My Place,30,192493,False,0.503,0.263,9,-15.289,1,0.0298,0.943,0.943,0.0845,0.152,143.948,4,children,0,0,1
1096,2251,2251,15939,2La5Decg7XaYnjYfAhK1Jp,remy,leading me on but i'm not mad about it,leading me on but i'm not mad about it,56,174030,False,0.826,0.595,1,-7.491,1,0.0409,0.334,0.00338,0.112,0.484,98.01,4,chill,1,1,2
4225,7783,7783,82849,5KDhQJZTlsGmZ5vd0q3Zes,Elvis Costello & The Attractions,Punch The Clock,Let Them All Talk,22,186066,False,0.588,0.887,4,-7.593,0,0.0488,0.107,0.0,0.313,0.935,156.062,4,power-pop,2,2,1
3402,6326,6326,56361,6I0KEvFfWszVJiCy5hum4V,FINNEAS,Blood Harmony,Let's Fall in Love for the Night,67,190348,True,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.918,4,indie-pop,1,1,2
78,146,146,868,25fcj6d2W1l8DQL11Czdzb,Brandi Carlile;Sam Smith,Party of One (feat. Sam Smith),Party of One (feat. Sam Smith),56,259558,False,0.354,0.206,0,-11.799,1,0.0365,0.779,0.00021,0.0959,0.202,139.056,4,acoustic,0,0,1
5620,10337,10337,105031,0wmr45zDNsSMy9cRgddm4E,Talented Mr Tipsy,Can We Just Vibe?,Can We Just Vibe?,48,164117,False,0.553,0.827,6,-7.83,1,0.0446,0.00993,0.844,0.173,0.821,170.021,4,study,2,2,1
3752,6930,6930,71286,48Yn5OAlrve8PAhxDhTNUQ,Twisted Sister,Metal,Under the Blade,0,279533,False,0.304,0.89,9,-3.992,0,0.122,0.00143,0.00113,0.104,0.433,194.289,4,metal,1,2,0
1850,3494,3494,30430,46n9OJc7LOIVdj8t2l5WA5,Danny Avila,End Of The Night,End Of The Night,57,205724,True,0.666,0.72,9,-4.483,1,0.0269,0.371,0.0,0.0793,0.312,99.97,4,edm,0,2,2
1839,3480,3480,30536,6VLedRqw7wGnNa9epZ503a,Damon Empero;Veronica,Vacation (feat. Veronica),Vacation (feat. Veronica),56,220290,False,0.591,0.814,6,-6.644,0,0.0507,0.238,0.357,0.333,0.472,175.991,4,edm,1,2,1
4723,8733,8733,91294,5eQ65mobue34pbrlcx8IuU,Kate Bush,Feeling Good - Adult Pop Favorites,The Man with the Child in His Eyes,0,160626,False,0.3,0.21,0,-13.589,1,0.031,0.964,0.00323,0.124,0.18,86.038,4,rock,0,0,0
4942,9192,9192,94601,3T0nO0iN6YqLjiw6IIEbFi,Porsche Love,Intentional Grounding,Intentional Grounding - Radio Edit,0,220298,False,0.656,0.437,2,-11.198,1,0.0789,0.137,2.54e-06,0.0816,0.105,133.934,4,sad,0,1,1
4068,7560,7560,78601,453IofwHpiHCwwFnbkZn0a,Cupid,The Love Slide - Single,The Love Slide,28,269140,False,0.686,0.685,1,-5.551,0,0.0364,0.0107,0.0,0.209,0.719,123.966,4,party,2,2,2
4025,7398,7398,75365,0aCEmJYdxvWOc56njkmyxH,Jim Brickman,Soothe: Music To Quiet Your Mind & Soothe Your World (Vol. 1),Fly,23,341519,False,0.343,0.1,0,-20.593,1,0.0323,0.983,0.898,0.36,0.133,109.321,3,new-age,0,0,1
5538,10190,10190,103333,3eqD8kifaVLMNJS1zRk73b,The Jackson 5,Weihnachtssongs,Santa Claus Is Coming To Town,0,144080,False,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,4,soul,2,2,2
5585,10253,10253,103629,1p0zhSeqMMEHcXt1R3dlLE,Lianne La Havas,Just Best Covers,Say a Little Prayer - Live,0,203574,False,0.474,0.325,4,-6.427,0,0.0515,0.841,0.0,0.696,0.381,112.241,4,soul,1,0,1
3024,5607,5607,51588,74w5vyOFuin2Zu4GsP8paJ,Kodak Black,Rap Ice,Calling My Spirit,0,152000,True,0.909,0.365,1,-9.954,1,0.0938,0.0996,0.0,0.261,0.739,119.983,4,hip-hop,2,1,2
1817,3449,3449,30361,7kaux342y0B446JgJgojAi,Sara Skinner;Lost Sky,Dreams pt. II,Dreams pt. II,63,215196,False,0.52,0.884,8,-4.809,1,0.0362,0.0253,0.000143,0.112,0.513,144.961,4,edm,1,2,1
5211,9607,9607,99479,0iVuYZTxkkJrzfp56doJ91,Lyn Lapid,Pop Christmas 2022,Messed Up On Christmas,0,141972,False,0.616,0.233,11,-12.894,1,0.0386,0.791,3.39e-05,0.0978,0.407,93.995,3,singer-songwriter,1,0,1
535,938,938,6342,6pENUmGEfCNLwd5QY3j60T,Sarcófago,The Laws of Scourge,The Laws of Scourge,20,198360,False,0.288,0.95,10,-7.497,0,0.061,1.64e-05,0.878,0.304,0.442,132.454,4,black-metal,1,2,0
2642,4856,4856,44090,3bG1B0UTDX0UYg9qeec3gL,Halestorm,Metal Lives!,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,grunge,0,2,1
4407,8113,8113,83028,5SbE5ptbYNFahUdICaS6kp,Marshmello;Demi Lovato,pov: it's 2020,OK Not To Be OK,0,159862,False,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,progressive-house,0,2,2
925,1816,1816,13425,2eRzSochQKj3fYYVFcV1nh,Mr. Fingers,Introduction,Alright,11,303368,False,0.719,0.456,5,-9.82,0,0.0306,0.0253,0.00224,0.156,0.69,113.938,4,chicago-house,2,1,2
4720,8729,8729,91816,2d8QadEHtIznYQftCI0r31,The Goo Goo Dolls,OK Boomers - Top Tunes,Black Balloon,3,249533,False,0.339,0.625,1,-8.57,1,0.028,0.056,0.000101,0.229,0.334,104.679,4,rock,1,1,1
64,122,122,734,7f0PCIJFVw7U5tbuFH4rb0,Penny and Sparrow,Olly Olly,Need You,58,189282,False,0.545,0.642,10,-7.344,1,0.0279,0.517,1.75e-06,0.116,0.555,78.51,4,acoustic,1,1,1
2860,5277,5277,48309,0Ja4hLKiUSw01E01pJ1yGr,The Prodigy,The Fat of the Land,Breathe,66,336280,False,0.673,0.808,9,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,4,hardcore,0,2,2
5193,9584,9584,99823,7jIKj2JIrRNMOoCTfQRs3v,Keenan Te,Back To Us,Back To Us,57,184833,False,0.573,0.345,7,-12.237,0,0.0434,0.312,0.0,0.141,0.0829,133.738,3,singer-songwriter,0,1,1
3071,5846,5846,52181,5og5jOqNlMtU7Y4bDMF4tC,George Jones,Mr. Country and Western,A Good Year For The Roses,18,186093,False,0.485,0.268,11,-14.994,1,0.0281,0.703,0.226,0.212,0.471,92.69,4,honky-tonk,1,0,1
784,1500,1500,10398,4FD8ZFu7VBRoqznHDVAfpb,The Prodigy;Audio Bullys,Their Law The Singles 1990 - 2005,Out of Space - Audio Bullys Remix,15,296680,False,0.712,0.849,9,-4.16,1,0.0918,0.00243,0.000485,0.359,0.701,126.93,4,breakbeat,2,2,2
5544,10197,10197,103084,08sG2g0YeDWAPgPnBFQuoo,Stevie Wonder,CHRISTMAS TOP HITS 2022,Someday At Christmas,0,169293,False,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,soul,0,1,0
553,982,982,7636,3d7i3jKVPe6zd5Bb0CDE5T,Tim O'Brien;Darrell Scott,Real Time,With A Memory Like Mine,22,251586,False,0.481,0.547,7,-8.763,0,0.0321,0.664,1.37e-05,0.131,0.751,138.953,4,bluegrass,2,1,1
26,54,54,528,4tK4ARuilOrBzwVQK73E0Y,Jason Mraz,Waiting for My Rocket to Come,The Remedy (I Won't Worry),60,256440,False,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4,acoustic,2,2,1
1504,2892,2892,20450,4xigPf2sigSPmuFH3qCelB,Sia;Diplo;Labrinth;LSD,"LABRINTH, SIA & DIPLO PRESENT... LSD","Genius (feat. Sia, Diplo, and Labrinth)",76,213706,False,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,4,dance,1,1,1
4544,8427,8427,86029,00IiTu5o9IVasXMX3udpZo,Simple Plan,Holly Jolly Christmas,Christmas Every Day,0,226019,False,0.306,0.939,2,-4.335,1,0.127,0.0117,0.0,0.102,0.495,186.059,4,punk,1,2,0
3653,6799,6799,64478,1G2v4l29yAH66lFLUG0acW,Dean Martin,All I want For Christmas Is Music,Rudolph The Red-Nosed Reindeer,0,135760,False,0.478,0.201,7,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,4,jazz,2,0,1
3632,6744,6744,64381,0CaO5PP740qpJG9IRzzPJQ,Dean Martin,pov: you hear the bells jingle,Rudolph The Red-Nosed Reindeer,0,135760,False,0.478,0.201,7,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,4,jazz,2,0,1
1798,3422,3422,30294,03aiQ6cX3yeHwiIA8rvDLu,Becky Hill;Shift K3Y,pov: it's 2020,Better Off Without You,0,198742,False,0.682,0.855,7,-3.282,1,0.0401,0.0564,0.0,0.101,0.304,124.005,4,edm,0,2,2
3981,7221,7221,72006,5UrZ1UfrJhyB7RMmWaRjXO,Northlane;PhaseOne,Crash & Burn,Crash & Burn,54,246400,False,0.227,0.861,8,-3.997,1,0.0628,0.000218,6.23e-06,0.155,0.143,74.824,1,metalcore,0,2,0
2205,4028,4028,38382,0A0RBBTrgfq9eClnw6ZXT7,The Kills,Blood Pressures,Future Starts Slow,55,248200,False,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,4,garage,1,2,2
4671,8655,8655,88670,1JQOWv6HQbKK7MrKIaTkfY,Vybz Kartel,Consistency (Through the Years),Real Youth,0,176151,True,0.766,0.674,4,-5.749,0,0.257,0.46,0.0,0.294,0.38,95.88,4,reggae,1,2,2
1769,3381,3381,30346,0u5K7xSRTLnBkeERwTypzN,MEDUZA;Goodboys,pov: it's 2019,Piece Of Your Heart,0,152913,False,0.677,0.744,10,-6.806,0,0.0296,0.0405,0.000153,0.074,0.631,124.077,4,edm,1,2,2
1752,3345,3345,26007,0juMU08O9byWiRBtKM1j5E,Lindiwe Mkhize;Lebo M.,The Lion King (Original Motion Picture Soundtrack),Circle of Life/Nants' Ingonyama,56,241800,False,0.297,0.518,10,-8.152,1,0.0378,0.412,1.1e-05,0.298,0.496,81.425,4,disney,1,1,0
5247,9656,9656,99900,2Xb6wJYGi0QXwURw5WWvI5,Gerry Rafferty,City to City,Right Down the Line,74,267773,False,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4,singer-songwriter,2,0,2
2161,3951,3951,37291,7pe5uLgTTJwaCkbMyJT6Qq,INXS,Hits Pop Rock 90's,Elegantly Wasted,1,272506,False,0.736,0.781,5,-3.98,1,0.0443,0.00124,0.0138,0.0796,0.787,110.014,4,funk,2,2,2
1037,2153,2153,15184,0Fzt24jmCa6G0ED7pW3IM1,Julia Alexa;Belfa,everything i couldn't be,everything i couldn't be,56,130052,False,0.674,0.266,10,-15.74,0,0.0492,0.928,0.000669,0.108,0.194,120.046,4,chill,0,0,2
922,1809,1809,13168,7x1oAHeqm6nQ45L4VaRPVY,Fast Eddie,Most Wanted,Most Wanted,12,268051,False,0.976,0.98,2,-2.028,1,0.138,8.27e-05,0.000309,0.206,0.578,122.514,4,chicago-house,1,2,2
4985,9262,9262,94259,7g1251d41qVR8kq6yz9XXa,dyl dion,pouring outside,pouring outside,66,156250,False,0.783,0.589,7,-8.32,1,0.0381,0.677,0.0685,0.108,0.326,107.494,4,sad,0,1,2
3293,6175,6175,57355,2enPRFda84VE2wtI8c86Uf,Cults,Static,Always Forever,81,223746,False,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,4,indie,1,2,0
4148,7668,7668,81796,2hwoYy91Ozo33plQD7uekh,Coldplay,Christmas Music - Holiday Hits,Christmas Lights,1,242495,False,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,pop,0,1,0
2073,3822,3822,34485,5QgCQ26Yowv9Zx8fFZDhjE,Bahamas,sadsadchristmas,Christmas Must Be Tonight,0,227173,False,0.587,0.329,7,-11.957,1,0.0413,0.531,0.032,0.115,0.337,126.632,4,folk,1,0,1
2892,5334,5334,48362,0HOqINudNgQFpg1le5Hnqe,Geto Boys,Uncut Dope,Damn It Feels Good to Be a Gangsta,61,310600,True,0.785,0.793,1,-7.915,1,0.163,0.22,0.718,0.124,0.655,88.902,4,hardcore,1,2,2
2098,3860,3860,37289,6FxSpRHClFxqVn8y4i0yk6,The Temptations,Christmas Soul Classics,Everything For Christmas,0,255200,False,0.417,0.445,0,-11.347,1,0.0355,0.534,1.02e-06,0.103,0.233,160.044,4,funk,0,1,1
4823,8875,8875,91580,06rBBhdrIHTmR4oyUiybt1,The Beach Boys,Home For Christmas 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,2,1,1
